Comissão;Nome da Comissão;Indicado pelo;Condição;Nome Parlamentar;Partido;UF;Entrada;Gabinete;Anexo;Telefone;Fax;Tratamento
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;AUGUSTO CARVALHO;SD;DF;22/03/2017;215;4;3215-5215;3215-2215;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CARLOS GOMES;PRB;RS;22/03/2017;285;3;3215-5285;3215-2285;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;JOSUÉ BENGTSON;PTB;PA;22/03/2017;505;4;3215-5505;3215-2505;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MARCELO AGUIAR;DEM;SP;22/03/2017;367;3;3215-5367;3215-2367;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;RICARDO IZAR;PP;SP;22/03/2017;634;4;3215-5634;3215-2634;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ROBERTO BALESTRA;PP;GO;22/03/2017;219;4;3215-5219;3215-2219;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;VALDIR COLATTO;PMDB;SC;22/03/2017;516;4;3215-5516;3215-2516;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;FRANKLIN;PP;MG;22/03/2017;627;4;3215-5627;3215-2627;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JOSI NUNES;PMDB;TO;05/04/2017;950;4;3215-5950;3215-2950;Exma. Senhora Deputada
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MAURO PEREIRA;PMDB;RS;29/03/2017;843;4;3215-5843;3215-2843;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;PAES LANDIM;PTB;PI;22/03/2017;648;4;3215-5648;3215-2648;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ROBERTO SALES;PRB;RJ;22/03/2017;332;4;3215-5332;3215-2332;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;TONINHO PINHEIRO;PP;MG;22/03/2017;584;3;3215-5584;3215-2584;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;WALNEY ROCHA;PEN;RJ;22/03/2017;575;3;3215-5575;3215-2575;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ZÉ SILVA;SD;MG;22/03/2017;608;4;3215-5608;3215-2608;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;T;ADILTON SACHETTI;PSB;MT;22/03/2017;374;3;3215-5374;3215-2374;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;T;DANIEL COELHO;PSDB;PE;22/03/2017;813;4;3215-5813;3215-2813;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;T;HEITOR SCHUCH;PSB;RS;22/03/2017;277;3;3215-5277;3215-2277;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;T;RICARDO TRIPOLI;PSDB;SP;28/03/2017;241;4;3215-5241;3215-2241;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;S;LUIZ LAURO FILHO;PSB;SP;22/03/2017;418;4;3215-5418;3215-2418;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;S;MIGUEL HADDAD;PSDB;SP;22/03/2017;250;4;3215-5250;3215-2250;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;S;NILSON LEITÃO;PSDB;MT;22/03/2017;825;4;3215-5825;3215-2825;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PSDB/PSB/PPS/PV;S;PAULO FOLETTO;PSB;ES;22/03/2017;839;4;3215-5839;3215-2839;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;T;ARNALDO JORDY;PPS;PA;22/03/2017;506;4;3215-5506;3215-2506;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;T;LEONARDO MONTEIRO;PT;MG;22/03/2017;922;4;3215-5922;3215-2922;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;T;MARCELO ÁLVARO ANTÔNIO;PR;MG;22/03/2017;824;4;3215-5824;3215-2824;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;T;NILTO TATTO;PT;SP;22/03/2017;267;3;3215-5267;3215-2267;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;T;STEFANO AGUIAR;PSD;MG;22/03/2017;341;4;3215-5341;3215-2341;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;S;GIOVANI CHERINI;PR;RS;28/03/2017;468;3;3215-5468;3215-2468;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;S;JOÃO DANIEL;PT;SE;22/03/2017;605;4;3215-5605;3215-2605;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;S;RAQUEL MUNIZ;PSD;MG;22/03/2017;444;4;3215-5444;3215-2444;Exma. Senhora Deputada
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;S;WALDENOR PEREIRA;PT;BA;22/03/2017;954;4;3215-5954;3215-2954;Exmo. Senhor Deputado
CMADS;Comissão de Meio Ambiente e Desenvolvimento Sustentável;PT/PSD/PR/PROS/PCdoB;S;WILSON BESERRA;PMDB;RJ;22/03/2017;467;3;3215-5467;3215-2467;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PDT;T;GEORGE HILTON;PSB;MG;29/03/2017;804;4;3215-5804;3215-2804;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PDT;S;DAGOBERTO NOGUEIRA;PDT;MS;22/03/2017;654;4;3215-5654;3215-2654;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PDT;S;SERGIO VIDIGAL;PDT;ES;22/03/2017;812;4;3215-5812;3215-2812;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ABEL MESQUITA JR.;DEM;RR;22/03/2017;248;4;3215-5248;3215-2248;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ANTONIO CARLOS MENDES THAME;PV;SP;22/03/2017;626;4;3215-5626;3215-2626;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;AUGUSTO CARVALHO;SD;DF;22/03/2017;215;4;3215-5215;3215-2215;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;BETO ROSADO;PP;RN;22/03/2017;840;4;3215-5840;3215-2840;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;BETO SALAME;PP;PA;22/03/2017;473;3;3215-5473;3215-2473;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CABUÇU BORGES;PMDB;AP;22/03/2017;380;3;3215-5380;3215-2380;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CARLOS ANDRADE;PHS;RR;24/05/2017;758;4;3215-5758;3215-2758;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CLAUDIO CAJADO;DEM;BA;22/03/2017;630;4;3215-5630;3215-2630;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;DÂMINA PEREIRA;PSL;MG;22/03/2017;434;4;3215-5434;3215-2434;Exma. Senhora Deputada
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;FELIPE MAIA;DEM;RN;22/03/2017;528;4;3215-5528;3215-2528;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;JHONATAN DE JESUS;PRB;RR;22/03/2017;535;4;3215-5535;3215-2535;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;JOSÉ OTÁVIO GERMANO;PP;RS;22/03/2017;424;4;3215-5424;3215-2424;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;LINDOMAR GARÇON;PRB;RO;06/04/2017;548;4;3215-5548;3215-2548;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MARCO ANTÔNIO CABRAL;PMDB;RJ;22/03/2017;585;3;3215-5585;3215-2585;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;NIVALDO ALBUQUERQUE;PRP;AL;23/03/2017;425;4;3215-5425;3215-2425;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;RONALDO BENEDET;PMDB;SC;22/03/2017;918;4;3215-5918;3215-2918;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;SIMÃO SESSIM;PP;RJ;22/03/2017;709;4;3215-5709;3215-2709;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ALTINEU CÔRTES;PMDB;RJ;22/03/2017;578;3;3215-5578;3215-2578;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;EROS BIONDINI;PROS;MG;22/03/2017;321;4;3215-5321;3215-2321;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;EZEQUIEL FONSECA;PP;MT;22/03/2017;658;4;3215-5658;3215-2658;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;FRANCISCO CHAPADINHA;PODE;PA;22/03/2017;385;3;3215-5385;3215-2385;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JORGE BOEIRA;PP;SC;22/03/2017;342;4;3215-5342;3215-2342;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;KEIKO OTA;PSB;SP;22/03/2017;523;4;3215-5523;3215-2523;Exma. Senhora Deputada
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;LEONARDO QUINTÃO;PMDB;MG;22/03/2017;914;4;3215-5914;3215-2914;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MARCELO ÁLVARO ANTÔNIO;PR;MG;22/03/2017;824;4;3215-5824;3215-2824;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MARCELO SQUASSONI;PRB;SP;22/03/2017;550;4;3215-5550;3215-2550;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MARINHA RAUPP;PMDB;RO;23/03/2017;614;4;3215-5614;3215-2614;Exma. Senhora Deputada
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MÁRIO NEGROMONTE JR.;PP;BA;27/04/2017;517;4;3215-5517;3215-2517;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MAURO LOPES;PMDB;MG;22/03/2017;844;4;3215-5844;3215-2844;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MILTON MONTI;PR;SP;22/03/2017;328;4;3215-5328;3215-2328;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MISSIONÁRIO JOSÉ OLIMPIO;DEM;SP;22/03/2017;507;4;3215-5507;3215-2507;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;SILAS CÂMARA;PRB;AM;22/03/2017;532;4;3215-5532;3215-2532;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;TAKAYAMA;PSC;PR;22/03/2017;910;4;3215-5910;3215-2910;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;T;ARNALDO JORDY;PPS;PA;22/03/2017;506;4;3215-5506;3215-2506;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;T;GUILHERME MUSSI;PP;SP;22/03/2017;712;4;3215-5712;3215-2712;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;T;JOSÉ REINALDO;PSB;MA;22/03/2017;529;4;3215-5529;3215-2529;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;T;JOSE STÉDILE;PSB;RS;22/03/2017;354;4;3215-5354;3215-2354;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;T;MARCO TEBALDI;PSDB;SC;22/03/2017;284;3;3215-5284;3215-2284;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;T;RAFAEL MOTTA;PSB;RN;22/03/2017;737;4;3215-5737;3215-2737;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;BEBETO;PSB;BA;22/03/2017;541;4;3215-5541;3215-2541;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;DOMINGOS SÁVIO;PSDB;MG;22/03/2017;345;4;3215-5345;3215-2345;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;FABIO GARCIA;PSB;MT;22/03/2017;278;3;3215-5278;3215-2278;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;GIOVANI CHERINI;PR;RS;22/03/2017;468;3;3215-5468;3215-2468;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;JOÃO FERNANDO COUTINHO;PSB;PE;22/03/2017;567;3;32155567;3215-2567;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;LEÔNIDAS CRISTINO;PDT;CE;23/03/2017;948;4;3215-5948;3215-2948;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;MARCUS VICENTE;PP;ES;22/03/2017;360;4;3215-5360;3215-2360;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;NELSON PADOVANI;PSDB;PR;22/03/2017;513;4;3215-5513;3215-2513;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PSDB/PSB/PPS/PV;S;VITOR LIPPI;PSDB;SP;22/03/2017;823;4;3215-5823;3215-2823;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;ANA PERUGINI;PT;SP;22/03/2017;436;4;3215-5436;3215-2436;Exma. Senhora Deputada
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;DAVIDSON MAGALHÃES;PCdoB;BA;22/03/2017;642;4;3215-5642;3215-2642;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;DELEGADO EDSON MOREIRA;PR;MG;22/03/2017;933;4;3215-5933;3215-2933;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;GABRIEL GUIMARÃES;PT;MG;22/03/2017;821;4;3215-5821;3215-2821;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;JOÃO CARLOS BACELAR;PR;BA;22/03/2017;928;4;3215-5928;3215-2928;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;JOAQUIM PASSARINHO;PSD;PA;22/03/2017;339;4;3215-5339;3215-2339;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;JOSÉ ROCHA;PR;BA;23/05/2017;908;4;3215-5908;3215-2908;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;MACEDO;PP;CE;22/03/2017;214;4;3215-5214;3215-2214;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;MARCOS MONTES;PSD;MG;22/03/2017;334;4;3215-5334;3215-2334;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;REINHOLD STEPHANES;PSD;PR;22/03/2017;519;4;3215-5519;3215-2519;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;RUBENS OTONI;PT;GO;22/03/2017;501;4;3215-5501;3215-2501;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;VANDER LOUBET;PT;MS;22/03/2017;838;4;3215-5838;3215-2838;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;T;ZÉ GERALDO;PT;PA;22/03/2017;266;3;3215-5266;3215-2266;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;BILAC PINTO;PR;MG;22/03/2017;806;4;3215-5806;3215-2806;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;DIEGO ANDRADE;PSD;MG;22/03/2017;307;4;3215-5307;3215-2307;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;EDIO LOPES;PR;RR;22/03/2017;408;4;3215-5408;3215-2408;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;EVANDRO ROMAN;PSD;PR;22/03/2017;303;4;3215-5303;3215-2303;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;JAIME MARTINS;PSD;MG;22/03/2017;904;4;3215-5904;3215-2904;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;JANDIRA FEGHALI;PCdoB;RJ;22/03/2017;622;4;3215-5622;3215-2622;Exma. Senhora Deputada
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;JOÃO PAULO KLEINÜBING;PSD;SC;22/03/2017;703;4;3215-5703;3215-2703;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;LUIZ SÉRGIO;PT;RJ;22/03/2017;409;4;3215-5409;3215-2409;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;MARCOS REATEGUI;PSD;AP;22/03/2017;344;4;3215-5344;3215-2344;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;VICENTINHO JÚNIOR;PR;TO;22/03/2017;817;4;3215-5817;3215-2817;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;PT/PSD/PR/PROS/PCdoB;S;WELLINGTON ROBERTO;PR;PB;22/03/2017;514;4;3215-5514;3215-2514;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;REDE;T;RENATO ANDRADE;PP;MG;22/03/2017;483;3;3215-5483;3215-2483;Exmo. Senhor Deputado
CME;Comissão de Minas e Energia;REDE;S;MIRO TEIXEIRA;REDE;RJ;22/03/2017;270;3;3215-5270;3215-2270;Exmo. Senhor Deputado
CMULHER;Comissão de Defesa dos Direitos da Mulher;PDT;T;FLÁVIA MORAIS;PDT;GO;22/03/2017;738;4;3215-5738;3215-2738;Exma. Senhora Deputada
CMULHER;Comissão de Defesa dos Direitos da Mulher;PDT;S;DIEGO GARCIA;PHS;PR;22/03/2017;745;4;3215-5745;3215-2745;Exmo. Senhor Deputado
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CARLOS HENRIQUE GAGUIM;PODE;TO;05/04/2017;222;4;3215-5222;3215-2222;Exmo. Senhor Deputado
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CONCEIÇÃO SAMPAIO;PP;AM;22/03/2017;515;4;3215-5515;3215-2515;Exma. Senhora Deputada
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;DÂMINA PEREIRA;PSL;MG;22/03/2017;434;4;3215-5434;3215-2434;Exma. Senhora Deputada
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;IRACEMA PORTELLA;PP;PI;22/03/2017;924;4;3215-5924;3215-2924;Exma. Senhora Deputada
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;LAURA CARNEIRO;PMDB;RJ;22/03/2017;419;4;3215-5419;3215-2419;Exma. Senhora Deputada
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;LUANA COSTA;PSB;MA;22/03/2017;324;4;3215-5324;3215-2324;Exma. Senhora Deputada
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MARINHA RAUPP;PMDB;RO;22/03/2017;614;4;3215-5614;3215-2614;Exma. Senhora Deputada
CMULHER;Comissão de Defesa dos Direitos da Mulher;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ROSINHA DA ADEFAL;PTdoB;AL;22/03/2017;412;4;3215-5412;3215-2412;Exma. Senhora Deputada
